config,model,scheme,fold,criterion,rule,test_recorded_hours,t_star,percentile_flagged,threshold_test,tuning_sens,tuning_fa,ceiling_met_on_tuning,test_sens,test_fa,test_tp,test_fp,test_ref_true,criterion_met_on_test
Glass-2,lr,5fold,3,medication_titration,ali,175.02666666666667,0.96,0.0013033888109083617,0.9516728520393372,0.0,4.601965109284139,True,0.08571428571428572,2.742439247352784,3,20,35,False
Glass-2,lr,5fold,3,realtime_alert,szcore,175.02666666666667,0.95,0.001485111289352316,0.9476956725120544,0.2571428571428571,1.7595748947262884,True,0.45714285714285713,9.598537365734744,16,70,35,False
Glass-2,lr,5fold,3,realtime_alert,ali,175.02666666666667,0.99,0.0006140966512933627,0.9765607714653015,0.0,2.3009825546420695,False,0.0,2.056829435514588,0,15,35,False
Glass-2,lr,5fold,4,medication_titration,szcore,177.31555555555556,0.78,0.0007861062990406592,0.9999922513961792,0.05555555555555555,4.087752755011428,True,0.0,1.082815319831562,0,8,35,False
Glass-2,lr,5fold,4,medication_titration,ali,177.31555555555556,0.67,0.0024456640414598284,0.9628737568855286,0.0,4.402195274627691,True,0.0,1.7595748947262884,0,13,35,False
Glass-2,lr,5fold,4,realtime_alert,szcore,177.31555555555556,0.88,0.0003930531495203296,0.9999998807907104,0.05555555555555555,1.886655117697582,True,0.0,0.8121114898736715,0,6,35,False
Glass-2,lr,5fold,4,realtime_alert,ali,177.31555555555556,0.87,0.00043672572168925507,0.9999997615814209,0.0,1.5722125980813184,True,0.0,1.4888710647683978,0,11,35,False
Glass-2,lr,loo,chb16,medication_titration,szcore,19.0,0.91,0.0024020160409818168,0.999985933303833,0.6190476190476191,4.844164045301905,True,0.0,7.578947368421053,0,6,10,False
Glass-2,lr,loo,chb16,medication_titration,ali,19.0,0.88,0.0037004030901611772,0.9999507665634155,0.47619047619047616,4.844164045301905,True,0.0,13.894736842105264,0,11,10,False
Glass-2,lr,loo,chb16,realtime_alert,szcore,19.0,0.95,0.0015049486251851676,0.9999972581863403,0.5714285714285714,1.9121700178823307,True,0.0,8.842105263157896,0,7,10,False
Glass-2,lr,loo,chb16,realtime_alert,ali,19.0,0.99,0.000619684728017422,0.9999997615814209,0.0,2.8045160262274185,False,0.0,2.5263157894736845,0,2,10,False
Glass-2,lr,loo,chb10,medication_titration,szcore,48.022222222222226,0.91,0.0017917161718268516,0.9106141924858093,0.3,4.94056203976085,True,1.0,5.997223507635353,7,12,7,False
Glass-2,lr,loo,chb10,medication_titration,ali,48.022222222222226,0.86,0.0031513873093124765,0.8837878108024597,0.2,4.803324205323048,True,0.42857142857142855,2.9986117538176766,3,6,7,False
Glass-2,lr,loo,chb10,realtime_alert,szcore,48.022222222222226,0.98,0.0006290067411732564,0.9651402235031128,0.2,1.784091847691418,True,0.8571428571428571,0.0,6,0,7,True
Glass-2,lr,loo,chb10,realtime_alert,ali,48.022222222222226,0.99,0.00043839863778742113,0.976603627204895,0.0,1.5096161788158153,True,0.0,2.498843128181397,0,5,7,False
Glass-2,lr,loo,chb01+21,medication_titration,szcore,72.38,0.9,0.0023288423849314056,0.7017072439193726,0.22727272727272727,4.605203814709427,True,0.7,16.579165515335728,7,50,10,False
Glass-2,lr,loo,chb01+21,medication_titration,ali,72.38,0.87,0.0028044510410089466,0.6854196786880493,0.18181818181818182,4.605203814709427,True,0.3,4.973749654600719,3,15,10,False
Glass-2,lr,loo,chb01+21,realtime_alert,szcore,72.38,0.99,0.0008528155212424866,0.7849009037017822,0.18181818181818182,2.125478683712043,False,0.5,3.978999723680575,5,12,10,False
Glass-2,lr,loo,chb01+21,realtime_alert,ali,72.38,0.99,0.0008528155212424866,0.7849009037017822,0.0,3.188218025568065,False,0.1,0.9947499309201437,1,3,10,False
Glass-2,lr,loo,chb09,medication_titration,szcore,67.86555555555556,0.97,0.0004797784295979675,0.9996280670166016,0.047619047619047616,4.239496668811131,True,0.25,3.182763306537435,1,9,4,False
Glass-2,lr,loo,chb09,medication_titration,ali,67.86555555555556,0.91,0.0016356082827203436,0.9931656718254089,0.0,4.003969076099401,True,0.0,6.36552661307487,0,18,4,False
Glass-2,lr,loo,chb09,realtime_alert,szcore,67.86555555555556,0.99,0.00020717704914457688,0.9999501705169678,0.0,1.1776379635586474,True,0.0,2.12184220435829,0,6,4,False
Glass-2,lr,loo,chb09,realtime_alert,ali,67.86555555555556,0.94,0.0010031730800684775,0.9974964261054993,0.0,1.8842207416938357,True,0.0,4.597324776109628,0,13,4,False
Glass-2,lr,loo,chb18,medication_titration,szcore,34.63333333333333,0.94,0.00045270970585782535,0.7236813306808472,0.043478260869565216,4.374605368184039,True,0.0,5.543792107795958,0,8,6,False
Glass-2,lr,loo,chb18,medication_titration,ali,34.63333333333333,0.83,0.00212058756954455,0.6534566879272461,0.043478260869565216,3.8599459131035636,True,0.0,3.4648700673724737,0,5,6,False
Glass-2,lr,loo,chb18,realtime_alert,szcore,34.63333333333333,0.98,0.00020252802630481658,0.7770741581916809,0.0,1.0293189101609503,True,0.0,2.078922040423484,0,3,6,False
Glass-2,lr,loo,chb18,realtime_alert,ali,34.63333333333333,0.89,0.0009411596516517947,0.6845595836639404,0.0,1.801308092781663,True,0.0,1.3859480269489894,0,2,6,False
Glass-2,lr,loo,chb13,medication_titration,szcore,33.0,0.95,0.0014472590780492814,0.8873344659805298,0.0,4.235333663246156,True,0.08333333333333333,20.363636363636363,1,28,12,False
Glass-2,lr,loo,chb13,medication_titration,ali,33.0,0.98,0.0010084127769633704,0.9014366269111633,0.0,4.43701621863883,True,0.0,1.4545454545454546,0,2,12,False
Glass-2,lr,loo,chb13,realtime_alert,szcore,33.0,0.98,0.0010084127769633704,0.9014366269111633,0.0,3.630285997068133,False,0.08333333333333333,16.0,1,22,12,False
Glass-2,lr,loo,chb13,realtime_alert,ali,33.0,0.99,0.0007843210487492881,0.9174044728279114,0.0,3.428603441675459,False,0.0,0.7272727272727273,0,1,12,False
Glass-2,lr,loo,chb02,medication_titration,szcore,34.26555555555556,0.95,0.0010040069002656055,0.889797031879425,0.0,4.337309809147415,True,0.3333333333333333,4.902882713447258,1,7,3,False
Glass-2,lr,loo,chb02,medication_titration,ali,34.26555555555556,0.94,0.0011409169321200062,0.8741304874420166,0.0,3.943008917406741,True,0.0,3.5020590810337557,0,5,3,False
Glass-2,lr,loo,chb02,realtime_alert,szcore,34.26555555555556,0.97,0.0006115314756163234,0.9258115291595459,0.0,2.760106242184719,False,0.0,4.902882713447258,0,7,3,False
Glass-2,lr,loo,chb02,realtime_alert,ali,34.26555555555556,0.98,0.0005111307855897628,0.9435061812400818,0.0,1.9715044587033705,True,0.0,2.1012354486202534,0,3,3,False
Glass-2,lr,loo,chb14,medication_titration,szcore,26.0,0.96,0.001727461871766974,0.7950693368911743,0.0,4.741453358529463,True,0.0,23.07692307692308,0,25,8,False
Glass-2,lr,loo,chb14,medication_titration,ali,26.0,0.97,0.001431598236270973,0.7993395924568176,0.0,4.947603504552482,True,0.0,2.7692307692307696,0,3,8,False
Glass-2,lr,loo,chb14,realtime_alert,szcore,26.0,0.99,0.0008685029300043903,0.8148015141487122,0.0,3.504552482391342,False,0.0,13.846153846153847,0,15,8,False
Glass-2,lr,loo,chb14,realtime_alert,ali,26.0,0.99,0.0008685029300043903,0.8148015141487122,0.0,3.298402336368322,False,0.0,0.0,0,0,8,False
Glass-2,lr,loo,chb06,medication_titration,szcore,58.733333333333334,0.91,0.001634566649771921,0.9852740168571472,0.21621621621621623,4.926507856056767,True,0.0,6.946651532349602,0,17,8,False
Glass-2,lr,loo,chb06,medication_titration,ali,58.733333333333334,0.91,0.001634566649771921,0.9852740168571472,0.0,4.652812975164724,True,0.0,8.581157775255392,0,21,8,False
Glass-2,lr,loo,chb06,realtime_alert,szcore,58.733333333333334,0.96,0.0003041054232133806,0.9999849796295166,0.0,1.368474404460213,True,0.0,2.8603859250851302,0,7,8,False
Glass-2,lr,loo,chb06,realtime_alert,ali,58.733333333333334,0.94,0.0006462240243284338,0.9990018010139465,0.0,1.6421692853522556,True,0.0,2.043132803632236,0,5,8,False
Glass-2,lr,loo,chb03,medication_titration,szcore,37.00111111111111,0.99,0.003294326999966212,0.9512382745742798,0.058823529411764705,11.920395544493124,False,0.14285714285714285,7.7835500435422365,1,12,7,False
